Gene1,Gene2,label
MXI1,GTF2H2C,1.0
MXI1,FRA10AC1,1.0
MXI1,SF3B5,1.0
MXI1,SF3A3,1.0
MXI1,BANP,1.0
MXI1,DDX5,1.0
MXI1,HEXB,0.0
MXI1,RPL26,1.0
MXI1,NDUFS3,1.0
MXI1,POLE3,1.0
MXI1,HSPH1,1.0
MXI1,EIF2B3,1.0
MXI1,TATDN3,1.0
MXI1,MRPL24,1.0
MXI1,TRIM37,1.0
MXI1,NCBP2,0.0
MXI1,HMGB2,0.0
MXI1,HIST2H4A,1.0
MXI1,MRPS17,1.0
MXI1,WDR11,1.0
MXI1,RPS29,1.0
MXI1,DCP1A,1.0
MXI1,RPS7,1.0
MXI1,PARP2,1.0
MXI1,AURKAIP1,1.0
MXI1,NRL,1.0
MXI1,HIGD2A,1.0
MXI1,PSMD3,0.0
MXI1,NCOA7,1.0
MXI1,PSMD6,1.0
MXI1,WBP4,0.0
MXI1,FAM133B,1.0
MXI1,CCDC92,0.0
MXI1,MRPL44,1.0
MXI1,GOT2,1.0
MXI1,SLC39A3,1.0
MXI1,WDPCP,1.0
MXI1,NAA38,1.0
MXI1,NDUFA6,1.0
MXI1,NUP107,1.0
MXI1,SMARCD2,1.0
MXI1,MCEE,1.0
MXI1,NME1,1.0
MXI1,MIA3,1.0
MXI1,PES1,1.0
MXI1,CDC73,1.0
MXI1,AMD1,0.0
MXI1,TCF4,0.0
MXI1,HSPA9,1.0
MXI1,PBLD,1.0
MXI1,DHRS13,1.0
MXI1,GFM1,1.0
MXI1,WDHD1,1.0
MXI1,GATA4,0.0
MXI1,HIST1H4J,1.0
MXI1,OPA1,1.0
MXI1,EIF4E2,1.0
MXI1,SERP1,1.0
MXI1,RANBP2,1.0
MXI1,PARL,1.0
MXI1,BOLA2B,1.0
MXI1,BOLA2,1.0
MXI1,TMEM242,1.0
MXI1,IGHMBP2,1.0
MXI1,AQR,1.0
MXI1,FAM49B,0.0
MXI1,HSP90AB1,1.0
MXI1,CAB39L,1.0
MXI1,NFX1,1.0
MXI1,ZCCHC4,1.0
MXI1,VPS33A,1.0
MXI1,NOL7,1.0
MXI1,MTIF2,1.0
MXI1,BRCA1,0.0
MXI1,PGAP2,1.0
MXI1,METAP1D,1.0
MXI1,MRPS31,1.0
MXI1,C6orf89,1.0
MXI1,CDKL3,1.0
MXI1,ABCA3,1.0
MXI1,PPIP5K2,1.0
MXI1,CBWD5,1.0
MXI1,SMAD2,0.0
MXI1,SEC31A,1.0
MXI1,PDRG1,1.0
MXI1,CAMLG,0.0
MXI1,KLF5,0.0
MXI1,DNAJC6,1.0
MXI1,ZNF274,0.0
MXI1,NPAS4,1.0
MXI1,SLC25A26,1.0
MXI1,DIAPH1,1.0
MXI1,CCDC150,1.0
MXI1,USP30,1.0
MXI1,TEFM,1.0
MXI1,ACIN1,1.0
MXI1,MRPS18C,1.0
MXI1,SREK1,1.0
MXI1,MTRNR2L8,1.0
MXI1,KPNB1,1.0
MXI1,RIF1,1.0
MXI1,TET2,0.0
MXI1,ZNF165,1.0
MXI1,NOP14,1.0
MXI1,RBM39,1.0
MXI1,UBAP2,1.0
MXI1,TET1,0.0
MXI1,TRDMT1,1.0
MXI1,METTL9,0.0
MXI1,PPIL4,1.0
MXI1,CCDC90B,1.0
MXI1,DNMBP,1.0
MXI1,MRPS23,1.0
MXI1,HINT3,1.0
MXI1,COX16,1.0
MXI1,TWISTNB,1.0
MXI1,NSA2,1.0
MXI1,SOX2,0.0
MXI1,LRRC59,0.0
MXI1,ZNF331,1.0
MXI1,DPP9,1.0
MXI1,ZNF207,0.0
MXI1,ATF2,0.0
MXI1,TFAP2A,0.0
MXI1,TRAPPC3,1.0
MXI1,MFSD8,1.0
MXI1,GABPA,0.0
MXI1,C4orf46,1.0
MXI1,MXI1,1.0
MXI1,HELQ,1.0
MXI1,MARCH7,1.0
MXI1,GARS,1.0
MXI1,TRIP4,1.0
MXI1,NDUFS7,1.0
MXI1,GEMIN7,1.0
MXI1,RPS3A,1.0
MXI1,NOC3L,1.0
MXI1,WWOX,1.0
MXI1,USP53,1.0
MXI1,CNPY2,1.0
MXI1,TBC1D22A,1.0
MXI1,COPS2,1.0
MXI1,UBE2D3,1.0
MXI1,CELSR3,1.0
MXI1,DMAP1,1.0
MXI1,PTPN4,1.0
MXI1,UBB,1.0
MXI1,PSMF1,1.0
MXI1,UCHL3,1.0
MXI1,GTF3C3,1.0
MXI1,JUN,0.0
MXI1,WWC2,1.0
MXI1,METTL1,1.0
MXI1,AP2B1,0.0
MXI1,SEC22C,1.0
MXI1,MED23,1.0
MXI1,STOML2,1.0
MXI1,NUP153,1.0
MXI1,THAP5,1.0
MXI1,MAPK1IP1L,0.0
MXI1,CENPL,1.0
MXI1,PDE4DIP,1.0
MXI1,USP15,1.0
MXI1,NAT10,1.0
MXI1,GLOD4,1.0
MXI1,USPL1,1.0
MXI1,SLC24A1,1.0
MXI1,ZNF3,1.0
MXI1,POLDIP3,1.0
MXI1,STX16,1.0
MXI1,EARS2,1.0
MXI1,CCDC107,1.0
MXI1,HDAC2,0.0
MXI1,NUP98,0.0
MXI1,DNAJB9,1.0
MXI1,COX18,1.0
MXI1,UBE2B,1.0
MXI1,ADK,1.0
MXI1,HNRNPD,1.0
MXI1,PALB2,1.0
MXI1,SAP30,0.0
MXI1,CBWD3,1.0
MXI1,CGGBP1,1.0
MXI1,RANGAP1,1.0
MXI1,ADNP,1.0
MXI1,SOX9,0.0
MXI1,S100A13,0.0
MXI1,GTF2H2,1.0
MXI1,KLHL12,1.0
MXI1,FAM98B,1.0
MXI1,TAF2,0.0
MXI1,MRPL39,1.0
MXI1,SLC25A4,1.0
MXI1,NFYC,1.0
MXI1,GBA,1.0
MXI1,RGPD2,1.0
MXI1,POLR3B,1.0
MXI1,RRM1,1.0
MXI1,KDM5A,0.0
MXI1,UBOX5,1.0
MXI1,SMC3,1.0
MXI1,DNAJC25-GNG10,1.0
MXI1,TBP,0.0
MXI1,MAFK,0.0
MXI1,RAD1,1.0
MXI1,AHCYL2,0.0
MXI1,EHD3,1.0
MXI1,CCNC,1.0
MXI1,KAT7,1.0
MXI1,CLTC,1.0
MXI1,ANAPC2,1.0
MXI1,KIF22,1.0
MXI1,HIST1H4C,1.0
MXI1,NMNAT1,1.0
MXI1,RANBP1,1.0
MXI1,AP4B1,1.0
MXI1,IPO13,1.0
MXI1,EGR1,0.0
MXI1,ATR,1.0
MXI1,MPHOSPH10,1.0
MXI1,SUGT1,1.0
MXI1,PIK3R3,1.0
MXI1,PEX3,1.0
MXI1,TAF1,0.0
MXI1,TP53,1.0
MXI1,HSPD1,1.0
MXI1,RNF219,1.0
MXI1,UTP3,1.0
MXI1,HEXIM2,1.0
MXI1,GSN,1.0
MXI1,HEY1,0.0
MXI1,NSUN6,1.0
MXI1,NOL11,1.0
MXI1,SNRPB2,1.0
MXI1,VEZT,1.0
MXI1,INTS5,1.0
MXI1,WRAP53,1.0
MXI1,NSL1,1.0
MXI1,HMGXB3,1.0
MXI1,KRR1,1.0
MXI1,KIAA0895,1.0
MXI1,ZNF785,1.0
MXI1,VTA1,1.0
MXI1,CPPED1,1.0
MXI1,NUP54,1.0
MXI1,GFM2,1.0
MXI1,SRF,0.0
MXI1,EPC1,1.0
MXI1,WRNIP1,0.0
MXI1,RBM28,1.0
MXI1,GSTA4,1.0
MXI1,CCNT1,1.0
MXI1,HAGH,1.0
MXI1,CLUAP1,1.0
MXI1,PHTF2,0.0
MXI1,PET117,1.0
MXI1,SNRPE,1.0
MXI1,CDK12,1.0
MXI1,PCBP2,1.0
MXI1,STX18,1.0
MXI1,ERLIN2,1.0
MXI1,SIX5,0.0
MXI1,FGD6,1.0
MXI1,HSPE1,1.0
MXI1,HNRNPH1,0.0
MXI1,PLK3,1.0
MXI1,SLX1B,1.0
MXI1,RPS13,0.0
MXI1,ASXL1,1.0
MXI1,NECAP2,1.0
MXI1,TMEM39A,1.0
MXI1,WDR43,1.0
MXI1,KBTBD6,1.0
MXI1,EP300,0.0
MXI1,SEC13,1.0
MXI1,CCDC124,1.0
MXI1,SNAPC5,1.0
MXI1,GFI1B,1.0
MXI1,HIST2H4B,1.0
MXI1,DENR,1.0
MXI1,SMARCA4,0.0
MXI1,EIF2A,1.0
MXI1,NUDT15,1.0
MXI1,NUF2,1.0
MXI1,DDX18,1.0
MXI1,RC3H2,1.0
MXI1,PGBD4,1.0
MXI1,GTF2H3,1.0
MXI1,ZBTB45,1.0
MXI1,EXD2,1.0
MXI1,HMGB1,1.0
MXI1,SLC36A1,1.0
MXI1,LONP1,1.0
MXI1,SCML1,0.0
MXI1,KBTBD4,1.0
MXI1,KIF15,1.0
MXI1,MYC,0.0
MXI1,DCAF10,1.0
MXI1,ARL4A,1.0
MXI1,DCLRE1B,1.0
MXI1,MRPS15,1.0
MXI1,THAP11,0.0
MXI1,KCTD5,1.0
MXI1,STAT3,1.0
MXI1,B3GALNT2,1.0
MXI1,SEC62,1.0
MXI1,CALM2,0.0
MXI1,KIFC3,0.0
MXI1,GTF2H1,1.0
MXI1,TACO1,1.0
MXI1,MATR3,1.0
MXI1,INO80C,1.0
MXI1,DDX20,1.0
MXI1,IFRD2,1.0
MXI1,SP4,0.0
MXI1,PLEKHM3,1.0
MXI1,CDC123,1.0
MXI1,BRD3,0.0
MXI1,HNRNPH3,1.0
MXI1,GNAL,1.0
MXI1,HPS5,1.0
MXI1,SECISBP2L,1.0
MXI1,TBL3,1.0
MXI1,CHD9,1.0
MXI1,MTF2,1.0
MXI1,STAT1,1.0
MXI1,SRP19,1.0
MXI1,RWDD1,1.0
MXI1,TIMM44,1.0
MXI1,ZNF76,0.0
MXI1,GPN3,1.0
MXI1,LAMP1,1.0
MXI1,BMS1,1.0
MXI1,AP3S2,1.0
MXI1,DNAJB12,1.0
MXI1,TNPO1,1.0
MXI1,ZER1,1.0
MXI1,KDM2B,0.0
MXI1,CHD7,0.0
MXI1,PAFAH2,1.0
MXI1,CATSPERD,1.0
MXI1,THAP2,1.0
MXI1,DDX59,1.0
MXI1,COMMD6,1.0
MXI1,TMEM41A,1.0
MXI1,TFAP2C,0.0
MXI1,TRIAP1,1.0
MXI1,SMG5,1.0
MXI1,FOXM1,0.0
MXI1,NMBR,1.0
MXI1,BFSP1,1.0
MXI1,WDFY2,0.0
MXI1,REST,0.0
MXI1,DAB1,0.0
MXI1,EIF3F,1.0
MXI1,ZFP91,1.0
MXI1,FOXN3,1.0
MXI1,TBL1X,1.0
MXI1,EI24,1.0
MXI1,SCAF11,1.0
MXI1,RBBP5,1.0
MXI1,FAM76A,1.0
MXI1,PDE4D,1.0
MXI1,EYA1,1.0
MXI1,FOXJ3,1.0
MXI1,DSTYK,1.0
MXI1,CAPS2,0.0
MXI1,CDK5RAP1,1.0
MXI1,SLX1A,1.0
MXI1,ATAD2,0.0
MXI1,WDR31,1.0
MXI1,RPS19,1.0
ATF3,RUVBL1,0.0
ATF3,DNAJC11,1.0
ATF3,TIGD6,1.0
ATF3,GSTCD,0.0
ATF3,FAHD1,1.0
ATF3,UBR4,1.0
ATF3,ETFDH,1.0
ATF3,ZMPSTE24,0.0
ATF3,SOCS4,1.0
ATF3,SSBP1,0.0
ATF3,TRMT2A,1.0
ATF3,ATG5,1.0
ATF3,C1QTNF6,0.0
ATF3,TRIM28,0.0
ATF3,MTRNR2L2,1.0
ATF3,LUC7L2,1.0
ATF3,LIG4,0.0
ATF3,DST,0.0
ATF3,NR5A2,0.0
ATF3,MIPEP,1.0
ATF3,EIF2B1,1.0
ATF3,RNF141,1.0
ATF3,HSPE1-MOB4,1.0
ATF3,EFCAB7,0.0
ATF3,AHCYL1,1.0
ATF3,PAAF1,0.0
ATF3,PHF8,0.0
ATF3,DARS2,1.0
ATF3,AR,0.0
ATF3,CHD2,0.0
ATF3,TRMT61B,1.0
ATF3,BACH1,0.0
ATF3,MAN2C1,0.0
ATF3,HPD,0.0
ATF3,AMOTL2,0.0
ATF3,HAND1,0.0
ATF3,SLC33A1,1.0
ATF3,ZBTB40,1.0
ATF3,KDM5B,0.0
ATF3,CCDC77,1.0
ATF3,MCOLN1,1.0
ATF3,SP1,0.0
ATF3,PRDM1,0.0
ATF3,AP3B1,0.0
ATF3,PCNA,0.0
ATF3,POR,0.0
ATF3,SSBP2,0.0
ATF3,SLC4A2,1.0
ATF3,KDM1A,0.0
ATF3,EIF2D,1.0
ATF3,FAF1,1.0
ATF3,TUT1,0.0
ATF3,GTPBP10,1.0
ATF3,SEC14L1,1.0
ATF3,UBFD1,1.0
ATF3,ADAT2,0.0
ATF3,UBTF,0.0
ATF3,GRWD1,0.0
ATF3,BNIP1,0.0
ATF3,NOLC1,1.0
ATF3,FASTKD5,0.0
ATF3,HSF1,0.0
ATF3,GATA2,0.0
ATF3,TEAD4,0.0
ATF3,COPS7B,1.0
ATF3,PRUNE2,0.0
ATF3,RYBP,0.0
ATF3,ANAPC13,1.0
ATF3,EMG1,0.0
ATF3,PRICKLE1,0.0
ATF3,RAD21,0.0
ATF3,MAST4,0.0
ATF3,NR2F1,0.0
ATF3,RPS6,0.0
ATF3,TIGD1,0.0
ATF3,SH2B1,1.0
ATF3,MRPL21,0.0
ATF3,INTS12,0.0
ATF3,E2F6,0.0
ATF3,CTCF,0.0
ATF3,TAL1,0.0
ATF3,SECISBP2,1.0
ATF3,CCDC59,1.0
ATF3,CCNL1,0.0
ATF3,CREB1,0.0
ATF3,OGDH,1.0
ATF3,BRIX1,0.0
ATF3,FAM120B,0.0
ATF3,EEF1A1,0.0
ATF3,RNF43,0.0
ATF3,U2SURP,1.0
ATF3,JUND,0.0
ATF3,SSNA1,1.0
ATF3,SOX17,0.0
ATF3,CCDC88A,0.0
ATF3,CCNG2,1.0
ATF3,TBPL1,0.0
ATF3,FBXO31,1.0
ATF3,C12orf73,1.0
ATF3,RPL37,0.0
ATF3,GALK2,0.0
ATF3,ACCS,1.0
ATF3,CBWD6,1.0
ATF3,PAX7,0.0
ATF3,COMMD1,1.0
ATF3,LRRC37A3,1.0
ATF3,SPG11,1.0
ATF3,BCOR,0.0
ATF3,DRG2,0.0
ATF3,MTRNR2L10,1.0
ATF3,NBPF1,1.0
ATF3,KLF4,0.0
ATF3,SLC3A2,1.0
ATF3,FRA10AC1,0.0
ATF3,SF3B5,1.0
ATF3,SF3A3,1.0
ATF3,BANP,1.0
ATF3,DDX5,1.0
ATF3,HEXB,1.0
ATF3,RPL26,0.0
ATF3,NDUFS3,0.0
ATF3,POLE3,1.0
ATF3,AFF1,1.0
ATF3,PAX6,0.0
ATF3,MAX,0.0
ATF3,TATDN3,0.0
ATF3,MRPL24,1.0
ATF3,TRIM37,1.0
ATF3,NCBP2,1.0
ATF3,MRPS17,1.0
ATF3,RPS29,1.0
ATF3,PARP2,1.0
ATF3,POLG,0.0
ATF3,RABGAP1L,0.0
ATF3,NRL,0.0
ATF3,PSMD3,0.0
ATF3,PSMD6,1.0
ATF3,FAM133B,0.0
ATF3,CCDC92,0.0
ATF3,MRPL44,0.0
ATF3,SLC39A3,0.0
ATF3,WDPCP,0.0
ATF3,NAA38,0.0
ATF3,FOXA1,0.0
ATF3,NDUFA6,1.0
ATF3,MCEE,0.0
ATF3,MIA3,1.0
ATF3,PES1,1.0
ATF3,CDC73,0.0
ATF3,AMD1,0.0
ATF3,DHRS13,1.0
ATF3,WDHD1,1.0
ATF3,GATA4,0.0
ATF3,OPA1,0.0
ATF3,EIF4E2,0.0
ATF3,SERP1,1.0
ATF3,RANBP2,1.0
ATF3,PARL,0.0
ATF3,BOLA2B,0.0
ATF3,BOLA2,0.0
ATF3,TMEM242,0.0
ATF3,AQR,0.0
ATF3,NFX1,1.0
ATF3,ZCCHC4,1.0
ATF3,VPS33A,1.0
ATF3,NOL7,1.0
ATF3,BRCA1,0.0
ATF3,PGAP2,1.0
ATF3,METAP1D,1.0
ATF3,EZH2,0.0
ATF3,C6orf89,0.0
ATF3,CDKL3,1.0
ATF3,ABCA3,1.0
ATF3,PPIP5K2,0.0
ATF3,CBWD5,1.0
ATF3,BRD2,0.0
ATF3,SEC31A,1.0
ATF3,PDRG1,1.0
ATF3,CAMLG,1.0
ATF3,KLF5,0.0
ATF3,NPAS4,0.0
ATF3,DNMT3B,0.0
ATF3,SLC25A26,1.0
ATF3,DIAPH1,1.0
ATF3,CCDC150,1.0
ATF3,USP30,0.0
ATF3,CTDP1,1.0
ATF3,ACIN1,0.0
ATF3,SESN1,1.0
ATF3,MRPS18C,1.0
ATF3,SREK1,0.0
ATF3,MTRNR2L8,1.0
ATF3,KPNB1,0.0
ATF3,JMJD1C,1.0
ATF3,ZNF165,1.0
ATF3,NOP14,1.0
ATF3,UBAP2,1.0
ATF3,METTL9,0.0
ATF3,PPIL4,1.0
ATF3,CCDC90B,1.0
ATF3,MRPS23,0.0
ATF3,HINT3,1.0
ATF3,COX16,0.0
ATF3,TWISTNB,1.0
ATF3,LRRC59,1.0
ATF3,ZNF331,1.0
ATF3,TRAPPC3,1.0
ATF3,MFSD8,0.0
ATF3,C4orf46,1.0
ATF3,MXI1,1.0
ATF3,HELQ,1.0
ATF3,GARS,1.0
ATF3,TRIP4,0.0
ATF3,NDUFS7,0.0
ATF3,RPS3A,0.0
ATF3,NOC3L,0.0
ATF3,CNPY2,1.0
ATF3,TBC1D22A,1.0
ATF3,UBE2D3,1.0
ATF3,DMAP1,0.0
ATF3,SUZ12,0.0
ATF3,PTPN4,0.0
ATF3,UBB,1.0
ATF3,KAT5,1.0
ATF3,UCHL3,1.0
ATF3,GTF3C3,0.0
ATF3,JUN,0.0
ATF3,WWC2,0.0
ATF3,METTL1,1.0
ATF3,AP2B1,1.0
ATF3,MED23,1.0
ATF3,NUP153,1.0
ATF3,THAP5,1.0
ATF3,MAPK1IP1L,0.0
ATF3,CENPL,1.0
ATF3,USP15,0.0
ATF3,TACC2,1.0
ATF3,NAT10,1.0
ATF3,GLOD4,1.0
ATF3,SLC24A1,0.0
ATF3,POU5F1,0.0
ATF3,POLDIP3,0.0
ATF3,EARS2,1.0
ATF3,DHX40,1.0
ATF3,NUP98,0.0
ATF3,DNAJB9,1.0
ATF3,COX18,1.0
ATF3,UBE2B,1.0
ATF3,ADK,1.0
ATF3,HNRNPD,1.0
ATF3,PALB2,1.0
ATF3,CBWD3,1.0
ATF3,CGGBP1,0.0
ATF3,PLS1,0.0
ATF3,ADNP,1.0
ATF3,SOX9,0.0
ATF3,PPP1R12B,1.0
ATF3,KLHL12,1.0
ATF3,FAM98B,0.0
ATF3,CDC25C,0.0
ATF3,PICALM,1.0
ATF3,MRPL39,1.0
ATF3,GBA,1.0
ATF3,RGPD2,1.0
ATF3,RRM1,1.0
ATF3,KDM5A,0.0
ATF3,UBOX5,0.0
ATF3,SMC3,1.0
ATF3,MAFK,0.0
ATF3,RAD1,0.0
ATF3,AHCYL2,1.0
ATF3,EHD3,0.0
ATF3,KAT7,1.0
ATF3,CLTC,0.0
ATF3,ANAPC2,1.0
ATF3,KIF22,0.0
ATF3,RANBP1,1.0
ATF3,AP4B1,0.0
ATF3,IPO13,1.0
ATF3,EOMES,0.0
ATF3,SUGT1,0.0
ATF3,PIK3R3,0.0
ATF3,HSPD1,1.0
ATF3,FOSL1,0.0
ATF3,RNF219,0.0
ATF3,UTP3,0.0
ATF3,GSN,1.0
ATF3,CACYBP,1.0
ATF3,HEY1,0.0
ATF3,SIRT6,0.0
ATF3,NSUN6,1.0
ATF3,SNRPB2,0.0
ATF3,VEZT,0.0
ATF3,INTS5,0.0
ATF3,HMGXB3,1.0
ATF3,KIAA0895,1.0
ATF3,TCF12,0.0
ATF3,CPPED1,0.0
ATF3,NUP54,0.0
ATF3,SRF,0.0
ATF3,EPC1,1.0
ATF3,WRNIP1,0.0
ATF3,FEM1A,1.0
ATF3,CCNT1,1.0
ATF3,POLR2J3,1.0
ATF3,COPS4,0.0
ATF3,HAGH,1.0
ATF3,CLUAP1,1.0
ATF3,PET117,1.0
ATF3,PDX1,0.0
ATF3,SNRPE,1.0
ATF3,SRSF2,1.0
ATF3,USF1,0.0
ATF3,CDK12,1.0
ATF3,PCBP2,0.0
ATF3,STX18,1.0
ATF3,NRF1,0.0
ATF3,ERLIN2,1.0
ATF3,YAP1,0.0
ATF3,FGD6,0.0
ATF3,HSPE1,1.0
ATF3,AHCY,1.0
ATF3,PLK3,1.0
ATF3,RPS13,1.0
ATF3,ASXL1,0.0
ATF3,TMEM39A,1.0
ATF3,WDR43,1.0
ATF3,KBTBD6,1.0
ATF3,SEC13,1.0
ATF3,CCDC124,1.0
ATF3,SNAPC5,1.0
ATF3,GFI1B,0.0
ATF3,HIST2H4B,0.0
ATF3,EIF2A,1.0
ATF3,NUDT15,0.0
ATF3,NUF2,0.0
ATF3,DDX18,1.0
ATF3,RC3H2,1.0
ATF3,PGBD4,1.0
ATF3,GTF2H3,1.0
ATF3,ZBTB45,0.0
ATF3,HMGB1,0.0
ATF3,STRA6,0.0
ATF3,SLC36A1,1.0
ATF3,LONP1,1.0
ATF3,SCML1,1.0
ATF3,TUFM,1.0
ATF3,KIF15,1.0
ATF3,DCAF10,0.0
ATF3,ARL4A,0.0
ATF3,MRPS15,1.0
ATF3,KCTD5,1.0
ATF3,STAT3,0.0
ATF3,B3GALNT2,1.0
ATF3,SEC62,0.0
ATF3,GTF2F1,0.0
ATF3,GTF2H1,1.0
ATF3,MATR3,0.0
ATF3,INO80C,0.0
ATF3,DDX20,1.0
ATF3,IFRD2,1.0
ATF3,GNAI2,0.0
ATF3,GNAL,0.0
ATF3,HPS5,1.0
ATF3,TBL3,1.0
ATF3,CHD9,1.0
ATF3,SRP19,0.0
ATF3,TIMM44,1.0
ATF3,ZNF76,1.0
ATF3,LAMP1,1.0
ATF3,AP3S2,0.0
ATF3,EXD1,1.0
ATF3,DNAJB12,1.0
ATF3,ZER1,0.0
ATF3,CHD7,0.0
ATF3,PAFAH2,1.0
ATF3,CATSPERD,1.0
ATF3,THAP2,0.0
ATF3,HNF1B,0.0
ATF3,DDX59,0.0
ATF3,COMMD6,1.0
ATF3,TMEM41A,0.0
ATF3,TFAP2C,0.0
ATF3,TRIAP1,1.0
ATF3,SMG5,1.0
ATF3,BFSP1,0.0
ATF3,REST,0.0
ATF3,SLC25A36,1.0
ATF3,DAB1,0.0
ATF3,EIF3F,1.0
ATF3,ZFP91,1.0
ATF3,FOXN3,0.0
ATF3,TBL1X,1.0
ATF3,ZNF589,1.0
ATF3,EI24,0.0
ATF3,SCAF11,1.0
ATF3,FAM76A,0.0
ATF3,DSTYK,0.0
ATF3,CAPS2,0.0
ATF3,SLX1A,0.0
ATF3,ATAD2,0.0
ATF3,SMAD3,0.0
FOS,WDR36,0.0
FOS,YTHDF2,0.0
FOS,TIGD6,0.0
FOS,ETFDH,0.0
FOS,FOS,0.0
FOS,ZMPSTE24,0.0
FOS,SOCS4,0.0
FOS,TRMT2A,0.0
FOS,ATG5,0.0
FOS,C1QTNF6,0.0
FOS,NR2F2,0.0
FOS,DST,0.0
FOS,MEST,0.0
FOS,NR5A2,0.0
FOS,PHF8,0.0
FOS,DARS2,0.0
FOS,AR,0.0
FOS,CHD2,0.0
FOS,HIST1H4K,0.0
FOS,BACH1,0.0
FOS,FOXH1,0.0
FOS,MAN2C1,0.0
FOS,AMOTL2,0.0
FOS,HAND1,0.0
FOS,SLC33A1,0.0
FOS,COMMD2,0.0
FOS,RXRA,0.0
FOS,NIPBL,0.0
FOS,SP1,0.0
FOS,BRD1,0.0
FOS,AP3B1,0.0
FOS,PCNA,0.0
FOS,SSBP2,0.0
FOS,SLC4A2,0.0
FOS,SLC35A3,0.0
FOS,KDM1A,0.0
FOS,FAF1,0.0
FOS,LEF1,0.0
FOS,SEC14L1,0.0
FOS,UBFD1,0.0
FOS,FAM216A,0.0
FOS,HSF1,0.0
FOS,TEAD4,0.0
FOS,COPS7B,0.0
FOS,ALG10B,0.0
FOS,ANAPC13,0.0
FOS,RPL5,0.0
FOS,SALL4,0.0
FOS,MAST4,0.0
FOS,NR2F1,0.0
FOS,RPS6,0.0
FOS,TIGD1,0.0
FOS,INTS12,0.0
FOS,IFRD1,0.0
FOS,E2F6,0.0
FOS,CCDC59,0.0
FOS,CCNL1,0.0
FOS,EEF1A1,0.0
FOS,RNF43,0.0
FOS,JUND,0.0
FOS,SAR1B,0.0
FOS,SSNA1,0.0
FOS,SOX17,0.0
FOS,CCDC88A,0.0
FOS,CCNG2,0.0
FOS,TBPL1,0.0
FOS,C12orf73,0.0
FOS,EIF1AD,0.0
FOS,GALK2,0.0
FOS,ACCS,0.0
FOS,NANOG,0.0
FOS,CBWD6,0.0
FOS,TMEM9,0.0
FOS,PAX7,0.0
FOS,CUL4A,0.0
FOS,RAB6A,0.0
FOS,TP63,0.0
FOS,COMMD1,0.0
FOS,HAND2,0.0
FOS,BCOR,0.0
FOS,NBPF1,0.0
FOS,KLF4,0.0
FOS,MTRNR2L6,0.0
FOS,SP2,0.0
FOS,PHB2,0.0
FOS,SLC3A2,0.0
FOS,GTF2H2C,0.0
FOS,FRA10AC1,0.0
FOS,SF3B5,0.0
FOS,CTBP2,0.0
FOS,RPL26,0.0
FOS,NDUFS3,0.0
FOS,POLE3,0.0
FOS,EIF2B3,0.0
FOS,MAX,0.0
FOS,MRPL24,0.0
FOS,TRIM37,0.0
FOS,NCBP2,0.0
FOS,HMGB2,0.0
FOS,WDR11,0.0
FOS,RPS29,0.0
FOS,DCP1A,0.0
FOS,RPS7,0.0
FOS,PARP2,0.0
FOS,AURKAIP1,0.0
FOS,POLG,0.0
FOS,NRL,0.0
FOS,HIGD2A,0.0
FOS,PSMD3,0.0
FOS,BCAR3,0.0
FOS,WBP4,0.0
FOS,MRPL44,0.0
FOS,GOT2,0.0
FOS,SLC39A3,0.0
FOS,WDPCP,0.0
FOS,NDUFA6,0.0
FOS,NUP107,0.0
FOS,SMARCD2,0.0
FOS,MCEE,0.0
FOS,NME1,0.0
FOS,PES1,0.0
FOS,PBLD,0.0
FOS,MLLT3,0.0
FOS,GFM1,0.0
FOS,WDHD1,0.0
FOS,OPA1,0.0
FOS,EIF4E2,0.0
FOS,SERP1,0.0
FOS,RANBP2,0.0
FOS,PARL,0.0
FOS,OTX2,0.0
FOS,FAM49B,0.0
FOS,BRCA1,0.0
FOS,FOXP1,0.0
FOS,PGAP2,0.0
FOS,MRPS31,0.0
FOS,EZH2,0.0
FOS,C6orf89,0.0
FOS,ABCA3,0.0
FOS,SMAD2,0.0
FOS,PDRG1,0.0
FOS,CAMLG,0.0
FOS,ZNF274,0.0
FOS,NPAS4,0.0
FOS,SLC25A26,0.0
FOS,DIAPH1,0.0
FOS,USP30,0.0
FOS,CTDP1,0.0
FOS,MRPS18C,0.0
FOS,SREK1,0.0
FOS,MTRNR2L8,1.0
FOS,JMJD1C,0.0
FOS,USF2,0.0
FOS,ZNF165,0.0
FOS,TET1,0.0
FOS,TRDMT1,0.0
FOS,PPIL4,0.0
FOS,COX16,0.0
FOS,TWISTNB,0.0
FOS,SOX2,0.0
FOS,LRRC59,0.0
FOS,ZNF331,0.0
FOS,TRAPPC3,0.0
FOS,GABPA,0.0
FOS,C4orf46,0.0
FOS,MXI1,0.0
FOS,GARS,0.0
FOS,NDUFS7,0.0
FOS,RPS3A,0.0
FOS,NOC3L,0.0
FOS,USP53,0.0
FOS,TBC1D22A,0.0
FOS,COPS2,0.0
FOS,UBE2D3,0.0
FOS,SUZ12,0.0
FOS,PSMF1,0.0
FOS,GTF3C3,0.0
FOS,WWC2,0.0
FOS,METTL1,0.0
FOS,AP2B1,0.0
FOS,SEC22C,0.0
FOS,MED23,0.0
FOS,THAP5,0.0
FOS,MAPK1IP1L,0.0
